label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,Blank,IO_12C_01,IO_12C_02,IO_12C_03
,180,180,3,276.124237,4.167,0.849331,,,276.124237@4.167417,276.124237@4.167417,,0.000,0.000000,276.124237,1959.86,21084.36,42060.95,24552.48
,181,181,3,534.019104,13.418,0.850313,,,534.019104@13.418167,534.019104@13.418167,,0.000,0.000000,534.019104,0.00,45577.74,35906.20,28127.52
,182,182,1,383.316895,3.575,0.818845,,,383.316895@3.574821,383.316895@3.574821,,0.000,0.000000,383.316895,1041.74,7886.91,19726.48,42451.18
,183,183,3,299.006104,16.023,0.832582,,,299.006104@16.023096,299.006104@16.023096,,0.000,0.000000,299.006104,3881.12,10972.43,37717.81,19102.17
,184,184,3,319.154297,6.014,0.709462,,,319.154297@6.013934,319.154297@6.013934,,0.000,0.000000,319.154297,0.00,36386.31,28862.13,24685.11
,185,185,3,605.020935,3.986,0.848472,,,605.020935@3.985605,605.020935@3.985605,,0.000,0.000000,605.020935,0.00,37691.26,51912.22,37762.12
,186,186,3,351.169830,4.129,0.849799,,,351.169830@4.128833,351.169830@4.128833,,0.000,0.000000,351.169830,5334.57,29834.20,50043.17,40077.30
,187,187,3,256.920349,15.907,0.766922,,,256.920349@15.907024,256.920349@15.907024,,0.000,0.000000,256.920349,3078.96,46060.36,50273.82,49104.34
,188,188,3,693.492676,3.334,0.780913,,,693.492676@3.334100,693.492676@3.334100,,0.000,0.000000,693.492676,0.00,42649.14,40110.59,20462.54
,189,189,3,386.974609,13.404,0.850516,,,386.974609@13.404405,386.974609@13.404405,,0.000,0.000000,386.974609,0.00,43960.85,35865.16,25854.35
,190,190,4,611.401794,3.035,0.849523,,,611.401794@3.034983,611.401794@3.034983,,0.000,0.000000,611.401794,15952.95,37742.77,46724.81,36048.46
,191,191,3,463.062347,3.979,0.813874,,,463.062347@3.979044,463.062347@3.979044,,0.000,0.000000,463.062347,0.00,31246.12,45278.64,40886.12
,192,192,2,154.014618,3.680,0.707840,,,154.014618@3.680062,154.014618@3.680062,,0.000,0.000000,154.014618,1173.84,22275.38,27714.94,15005.71
,193,193,1,256.890411,13.643,0.697400,,,256.890411@13.643333,256.890411@13.643333,,0.000,0.000000,256.890411,5825.22,27876.43,24065.54,37929.09
,194,194,3,251.034286,13.363,0.829375,,,251.034286@13.362884,251.034286@13.362884,,0.000,0.000000,251.034286,0.00,36440.06,37090.02,39092.39
,195,195,4,318.130676,3.056,0.849847,,,318.130676@3.055971,318.130676@3.055971,,0.000,0.000000,318.130676,9382.55,37626.60,47915.26,34550.21
,196,196,3,295.182709,4.078,0.658053,,,295.182709@4.077946,295.182709@4.077946,,0.000,0.000000,295.182709,4042.97,56980.22,55599.47,52298.61
,197,197,1,90.027786,7.221,0.639752,,,90.027786@7.221437,90.027786@7.221437,,0.000,0.000000,90.027786,3019.38,12563.83,36562.44,11406.76
,198,198,3,693.372070,7.086,0.849499,,,693.372070@7.085967,693.372070@7.085967,,0.000,0.000000,693.372070,0.00,37148.54,43397.21,40294.02
,199,199,3,586.759155,15.584,0.826954,,,586.759155@15.583850,586.759155@15.583850,,0.000,0.000000,586.759155,993.86,24713.20,45738.75,30110.06
,200,200,3,196.059296,12.301,0.759911,,,196.059296@12.301226,196.059296@12.301226,,0.000,0.000000,196.059296,2743.73,37135.89,42307.00,46686.05
,201,201,3,267.160004,3.004,0.825001,,,267.160004@3.004500,267.160004@3.004500,,0.000,0.000000,267.160004,7318.40,27746.29,40887.05,29607.83
,202,202,3,99.028145,8.243,0.832233,,,99.028145@8.242921,99.028145@8.242921,,0.000,0.000000,99.028145,345.95,22675.98,36656.71,42642.09
,203,203,1,299.933014,13.507,0.648103,,,299.933014@13.507199,299.933014@13.507199,,0.000,0.000000,299.933014,0.00,29184.77,30696.25,28858.31
,204,204,3,326.851562,3.974,0.758372,,,326.851562@3.974187,326.851562@3.974187,,0.000,0.000000,326.851562,6880.99,39155.90,35232.49,42969.59
,205,205,3,671.312317,3.958,0.850041,,,671.312317@3.957739,671.312317@3.957739,,0.000,0.000000,671.312317,0.00,44617.83,47353.27,38229.77
,206,206,3,117.070976,3.944,0.850155,,,117.070976@3.943761,117.070976@3.943761,,0.000,0.000000,117.070976,0.00,49294.89,45993.52,38872.46
,207,207,3,254.949844,15.469,0.736299,,,254.949844@15.468658,254.949844@15.468658,,0.000,0.000000,254.949844,2112.64,38512.31,28205.30,21275.11
,208,208,3,398.230133,3.430,0.768601,,,398.230133@3.429683,398.230133@3.429683,,0.000,0.000000,398.230133,2063.55,26859.93,37633.90,24069.97
,209,209,3,310.221649,4.148,0.845821,,,310.221649@4.148005,310.221649@4.148005,,0.000,0.000000,310.221649,0.00,34901.93,41071.50,36198.12
,210,210,3,262.929138,15.926,0.833720,,,262.929138@15.925841,262.929138@15.925841,,0.000,0.000000,262.929138,8082.91,40624.96,46095.56,21597.41
,211,211,3,431.249573,4.157,0.827595,,,431.249573@4.156683,431.249573@4.156683,,0.000,0.000000,431.249573,10783.93,42647.55,42666.42,42229.79
,212,212,2,326.968994,13.029,0.850243,,,326.968994@13.028562,326.968994@13.028562,,0.000,0.000000,326.968994,0.00,25810.09,29214.19,40757.94
,213,213,3,511.365082,6.740,0.851245,,,511.365082@6.740255,511.365082@6.740255,,0.000,0.000000,511.365082,0.00,75053.29,103711.35,80466.00
,214,214,1,100.076859,10.627,0.805911,,,100.076859@10.627445,100.076859@10.627445,,0.000,0.000000,100.076859,884.88,37701.61,43522.11,44431.17
,215,215,3,486.283478,2.018,0.827888,,,486.283478@2.018038,486.283478@2.018038,,0.000,0.000000,486.283478,2206.76,48458.29,6650.42,4809.04
,216,216,3,380.219025,4.127,0.765848,,,380.219025@4.126791,380.219025@4.126791,,0.000,0.000000,380.219025,7749.53,46773.61,39633.10,18370.49
,217,217,3,173.060394,4.113,0.834121,,,173.060394@4.112633,173.060394@4.112633,,0.000,0.000000,173.060394,3300.36,36667.22,32377.56,41702.64
,218,218,3,610.425110,4.127,0.846531,,,610.425110@4.127000,610.425110@4.127000,,0.000,0.000000,610.425110,2146.09,37128.41,29090.27,31481.29
,219,219,3,556.326660,3.088,0.850609,,,556.326660@3.087746,556.326660@3.087746,,0.000,0.000000,556.326660,5380.48,32130.50,45620.64,36173.38
,220,220,3,545.049377,13.377,0.849744,,,545.049377@13.376595,545.049377@13.376595,,0.000,0.000000,545.049377,2545.39,42245.61,41671.42,41348.20
,221,221,2,277.041931,11.131,0.849532,,,277.041931@11.131204,277.041931@11.131204,,0.000,0.000000,277.041931,666.16,45882.25,42651.54,29426.22
,222,222,3,511.325562,6.713,0.756121,,,511.325562@6.712894,511.325562@6.712894,,0.000,0.000000,511.325562,0.00,31074.12,38864.18,39044.95
,223,223,3,390.874420,6.727,0.729528,,,390.874420@6.726906,390.874420@6.726906,,0.000,0.000000,390.874420,0.00,26353.42,33801.50,32572.04
,224,224,1,319.899292,3.688,0.519483,,,319.899292@3.687508,319.899292@3.687508,,0.000,0.000000,319.899292,1468.35,16029.26,20503.09,16165.97
,225,225,1,244.905746,13.175,0.581695,,,244.905746@13.174580,244.905746@13.174580,,0.000,0.000000,244.905746,11237.21,48071.14,52530.51,52632.98
,226,226,3,272.194916,4.072,0.850715,,,272.194916@4.072325,272.194916@4.072325,,0.000,0.000000,272.194916,984.58,38797.84,48969.85,30312.10
,227,227,1,710.488831,7.212,0.706226,,,710.488831@7.211539,710.488831@7.211539,,0.000,0.000000,710.488831,0.00,27459.09,30040.94,32298.31
,228,228,2,286.247009,4.091,0.753470,,,286.247009@4.091113,286.247009@4.091113,,0.000,0.000000,286.247009,520.88,21415.34,38528.59,40119.78
,229,229,3,191.028076,3.542,0.826584,,,191.028076@3.542225,191.028076@3.542225,,0.000,0.000000,191.028076,622.84,25466.69,33824.11,28388.73
,230,230,1,651.135803,2.564,0.732768,,,651.135803@2.563545,651.135803@2.563545,,0.000,0.000000,651.135803,0.00,10688.05,31957.98,26827.47
,231,231,1,131.990265,3.515,0.752646,,,131.990265@3.515261,131.990265@3.515261,,0.000,0.000000,131.990265,2102.83,37676.18,11969.41,0.00
,232,232,3,141.004608,12.039,0.709616,,,141.004608@12.039450,141.004608@12.039450,,0.000,0.000000,141.004608,1136.64,35313.85,24319.57,19420.72
,233,233,3,254.184250,4.148,0.849711,,,254.184250@4.147761,254.184250@4.147761,,0.000,0.000000,254.184250,0.00,26996.85,38399.88,33571.42
,234,234,3,517.781067,7.237,0.847826,,,517.781067@7.236678,517.781067@7.236678,,0.000,0.000000,517.781067,0.00,26787.64,10969.43,33248.62
,235,235,2,373.315308,2.969,0.850258,,,373.315308@2.968734,373.315308@2.968734,,0.000,0.000000,373.315308,0.00,39603.81,38364.86,34711.45
,236,236,1,138.987579,3.585,0.738268,,,138.987579@3.584700,138.987579@3.584700,,0.000,0.000000,138.987579,2004.60,25212.30,16373.58,25402.19
,237,237,3,566.393433,7.249,0.809660,,,566.393433@7.248905,566.393433@7.248905,,0.000,0.000000,566.393433,0.00,46626.92,40609.98,18970.03
,238,238,1,200.944626,15.995,0.825347,,,200.944626@15.995105,200.944626@15.995105,,0.000,0.000000,200.944626,2972.53,25499.44,47739.52,15129.33
,239,239,3,475.289246,7.034,0.850330,,,475.289246@7.034258,475.289246@7.034258,,0.000,0.000000,475.289246,945.18,30795.14,49042.53,22427.19
,240,240,2,360.888062,3.386,0.729550,,,360.888062@3.385713,360.888062@3.385713,,0.000,0.000000,360.888062,3379.99,19042.17,18305.24,22379.21
,241,241,2,163.025116,7.108,0.750198,,,163.025116@7.108200,163.025116@7.108200,,0.000,0.000000,163.025116,6163.24,27081.48,28901.02,32860.65
,242,242,4,566.395691,4.172,0.830877,,,566.395691@4.172383,566.395691@4.172383,,0.000,0.000000,566.395691,10619.90,44110.47,38707.67,29714.74
,243,243,3,592.325928,3.051,0.850523,,,592.325928@3.050778,592.325928@3.050778,,0.000,0.000000,592.325928,0.00,20394.56,44394.70,34021.51
,244,244,4,244.119080,7.118,0.849513,,,244.119080@7.118313,244.119080@7.118313,,0.000,0.000000,244.119080,11094.79,28643.33,38493.52,33375.71
,245,245,2,275.981628,6.379,0.656312,,,275.981628@6.378750,275.981628@6.378750,,0.000,0.000000,275.981628,1796.74,37601.28,28414.79,53682.98
,246,246,1,676.583679,7.218,0.698799,,,676.583679@7.217683,676.583679@7.217683,,0.000,0.000000,676.583679,0.00,14733.26,19141.24,42575.71
,247,247,3,171.113953,4.501,0.814504,,,171.113953@4.500837,171.113953@4.500837,,0.000,0.000000,171.113953,695.01,39797.31,39049.39,38076.91
,248,248,3,353.145355,11.890,0.849006,,,353.145355@11.890013,353.145355@11.890013,,0.000,0.000000,353.145355,13344.51,40347.50,49121.18,42485.77
,249,249,3,384.312042,2.969,0.850925,,,384.312042@2.968734,384.312042@2.968734,,0.000,0.000000,384.312042,0.00,45468.11,51833.55,39336.18
,250,250,1,485.279236,3.588,0.813851,,,485.279236@3.588287,485.279236@3.588287,,0.000,0.000000,485.279236,2239.05,12390.68,23635.35,15570.00
,251,251,2,180.028946,11.085,0.817961,,,180.028946@11.084838,180.028946@11.084838,,0.000,0.000000,180.028946,1985.33,49698.37,41774.53,35324.32
,252,252,2,544.846497,3.578,0.751477,,,544.846497@3.578054,544.846497@3.578054,,0.000,0.000000,544.846497,2428.79,27108.25,24635.37,31343.85
,253,253,3,422.272522,4.127,0.850170,,,422.272522@4.126595,422.272522@4.126595,,0.000,0.000000,422.272522,1249.76,41632.93,40731.86,35395.33
,254,254,3,309.009155,13.847,0.828180,,,309.009155@13.847028,309.009155@13.847028,,0.000,0.000000,309.009155,0.00,51728.59,35868.74,33232.76
,255,255,2,531.187500,4.148,0.719937,,,531.187500@4.147761,531.187500@4.147761,,0.000,0.000000,531.187500,0.00,9218.48,36301.73,19510.22
,256,256,1,221.094330,4.113,0.850968,,,221.094330@4.113008,221.094330@4.113008,,0.000,0.000000,221.094330,3443.66,46800.92,18373.02,9897.44
,257,257,2,279.034943,13.438,0.850161,,,279.034943@13.438355,279.034943@13.438355,,0.000,0.000000,279.034943,0.00,50113.61,28196.83,41804.12
,258,258,2,339.020874,4.096,0.597187,,,339.020874@4.095922,339.020874@4.095922,,0.000,0.000000,339.020874,0.00,26871.95,18691.91,28772.71
,259,259,1,330.156036,6.513,0.640152,,,330.156036@6.512754,330.156036@6.512754,,0.000,0.000000,330.156036,5160.09,21753.97,20210.72,29323.61
,260,260,3,740.493164,3.635,0.789100,,,740.493164@3.634784,740.493164@3.634784,,0.000,0.000000,740.493164,0.00,36647.84,48544.03,28770.58
,261,261,2,191.019745,7.079,0.695687,,,191.019745@7.078600,191.019745@7.078600,,0.000,0.000000,191.019745,684.79,19871.51,31795.93,19550.48
,262,262,1,358.233063,4.117,0.630716,,,358.233063@4.117395,358.233063@4.117395,,0.000,0.000000,358.233063,6844.34,43218.17,27987.41,19849.28
,263,263,2,343.150330,4.143,0.594867,,,343.150330@4.143196,343.150330@4.143196,,0.000,0.000000,343.150330,6733.34,39702.25,23935.28,20585.88
,264,264,3,701.156006,2.654,0.850431,,,701.156006@2.653779,701.156006@2.653779,,0.000,0.000000,701.156006,4952.65,16941.90,41889.37,47255.89
,265,265,1,796.437195,7.274,0.727479,,,796.437195@7.274111,796.437195@7.274111,,0.000,0.000000,796.437195,0.00,18477.74,18756.61,13558.46
,266,266,2,238.993912,15.534,0.836920,,,238.993912@15.533951,238.993912@15.533951,,0.000,0.000000,238.993912,2276.36,9965.28,40889.45,44176.39
,267,267,3,469.311279,7.145,0.849497,,,469.311279@7.145354,469.311279@7.145354,,0.000,0.000000,469.311279,5617.13,36346.75,51409.60,35579.26
,268,268,3,434.144562,1.888,0.850063,,,434.144562@1.888483,434.144562@1.888483,,0.000,0.000000,434.144562,9935.23,45611.71,49122.50,45438.89
,269,269,3,407.970367,13.779,0.850453,,,407.970367@13.778739,407.970367@13.778739,,0.000,0.000000,407.970367,0.00,49600.86,37508.12,24307.94
,270,270,2,447.280457,4.127,0.629458,,,447.280457@4.126629,447.280457@4.126629,,0.000,0.000000,447.280457,13108.31,47875.75,39736.14,29332.67
,271,271,3,201.058762,3.574,0.849064,,,201.058762@3.574421,201.058762@3.574421,,0.000,0.000000,201.058762,1029.57,39906.40,32702.04,17852.65
,272,272,1,747.490967,2.592,0.739865,,,747.490967@2.591533,747.490967@2.591533,,0.000,0.000000,747.490967,5556.72,34205.31,45680.14,31484.66
,273,273,2,234.075714,4.098,0.849073,,,234.075714@4.097658,234.075714@4.097658,,0.000,0.000000,234.075714,6191.90,18180.93,24798.24,23595.84
,274,274,1,203.037170,7.565,0.708937,,,203.037170@7.565333,203.037170@7.565333,,0.000,0.000000,203.037170,765.58,17161.69,27812.36,18280.80
,275,275,2,351.154785,4.177,0.649388,,,351.154785@4.177183,351.154785@4.177183,,0.000,0.000000,351.154785,1251.37,35406.37,39943.28,21430.16
,276,276,3,357.264771,4.102,0.825304,,,357.264771@4.101800,357.264771@4.101800,,0.000,0.000000,357.264771,2216.62,43939.82,34004.75,22547.35
,277,277,3,419.265228,4.107,0.847824,,,419.265228@4.107221,419.265228@4.107221,,0.000,0.000000,419.265228,1280.61,36687.07,28350.90,36213.07
,278,278,3,198.085922,4.113,0.847701,,,198.085922@4.113042,198.085922@4.113042,,0.000,0.000000,198.085922,4735.12,42749.62,21032.39,41298.45
,279,279,3,186.973663,3.272,0.848671,,,186.973663@3.272342,186.973663@3.272342,,0.000,0.000000,186.973663,9322.91,47924.81,53615.95,38961.98
,280,280,3,479.218567,3.098,0.849462,,,479.218567@3.098146,479.218567@3.098146,,0.000,0.000000,479.218567,2410.72,37478.59,46961.48,45651.30
,281,281,3,247.969437,13.411,0.851090,,,247.969437@13.411400,247.969437@13.411400,,0.000,0.000000,247.969437,0.00,43080.29,49415.74,52501.24
,282,282,1,441.337555,2.591,0.709736,,,441.337555@2.590528,441.337555@2.590528,,0.000,0.000000,441.337555,0.00,34452.87,21940.97,32428.15
,283,283,3,525.402710,3.061,0.849728,,,525.402710@3.061029,525.402710@3.061029,,0.000,0.000000,525.402710,10076.77,46897.73,42168.92,30501.29
,284,284,2,397.245697,7.109,0.817290,,,397.245697@7.108600,397.245697@7.108600,,0.000,0.000000,397.245697,7497.63,27148.01,38378.77,30189.89
,285,285,3,665.498047,3.082,0.848388,,,665.498047@3.082058,665.498047@3.082058,,0.000,0.000000,665.498047,4716.67,32821.75,41706.22,21439.02
,286,286,2,314.887665,3.643,0.797474,,,314.887665@3.643000,314.887665@3.643000,,0.000,0.000000,314.887665,3172.35,26943.52,29111.72,15876.69
,287,287,1,186.066498,4.173,0.620451,,,186.066498@4.172679,186.066498@4.172679,,0.000,0.000000,186.066498,1608.26,41055.20,3300.10,475.43
,288,288,3,291.232697,3.334,0.768197,,,291.232697@3.333539,291.232697@3.333539,,0.000,0.000000,291.232697,0.00,16428.66,40661.39,13869.51
,289,289,2,272.050903,4.148,0.848977,,,272.050903@4.147767,272.050903@4.147767,,0.000,0.000000,272.050903,0.00,19834.30,28117.72,19244.28
,290,290,3,570.276794,7.074,0.842004,,,570.276794@7.073522,570.276794@7.073522,,0.000,0.000000,570.276794,0.00,22525.04,44876.49,18902.81
,291,291,3,375.238831,4.127,0.850916,,,375.238831@4.127000,375.238831@4.127000,,0.000,0.000000,375.238831,2016.71,42698.14,49503.39,40811.90
,292,292,3,406.219543,3.045,0.848854,,,406.219543@3.044529,406.219543@3.044529,,0.000,0.000000,406.219543,12698.36,43641.33,45236.29,45822.64
,293,293,1,270.751221,2.643,0.770399,,,270.751221@2.643388,270.751221@2.643388,,0.000,0.000000,270.751221,1090.38,44457.97,24991.72,24826.80
,294,294,3,277.115112,2.914,0.802780,,,277.115112@2.914312,277.115112@2.914312,,0.000,0.000000,277.115112,5244.37,35415.46,46855.31,20667.50
,295,295,4,478.346954,2.733,0.849965,,,478.346954@2.733421,478.346954@2.733421,,0.000,0.000000,478.346954,12161.56,38056.89,47529.30,36115.54
,296,296,1,429.283539,4.102,0.848052,,,429.283539@4.102471,429.283539@4.102471,,0.000,0.000000,429.283539,1814.37,28430.74,26929.94,42006.38
,297,297,2,294.965851,2.570,0.849839,,,294.965851@2.569783,294.965851@2.569783,,0.000,0.000000,294.965851,0.00,44428.42,46716.78,35780.99
,298,298,4,256.166656,4.578,0.820593,,,256.166656@4.578312,256.166656@4.578312,,0.000,0.000000,256.166656,3052.83,44697.72,46849.92,34545.42
,299,299,1,771.433105,6.956,0.765330,,,771.433105@6.955916,771.433105@6.955916,,0.000,0.000000,771.433105,988.62,52825.38,67133.16,46113.78
,300,300,2,485.306396,11.477,0.828819,,,485.306396@11.476513,485.306396@11.476513,,0.000,0.000000,485.306396,18734.38,45034.49,44242.59,29493.81
,301,301,3,203.981125,14.021,0.837745,,,203.981125@14.020778,203.981125@14.020778,,0.000,0.000000,203.981125,0.00,51725.78,47016.79,38147.39
,302,302,3,72.993118,13.461,0.799507,,,72.993118@13.461438,72.993118@13.461438,,0.000,0.000000,72.993118,6171.57,48699.18,42686.88,26642.63
,303,303,1,784.466125,7.293,0.846337,,,784.466125@7.292517,784.466125@7.292517,,0.000,0.000000,784.466125,0.00,19603.22,34924.12,43044.07
,304,304,2,226.802444,7.243,0.796330,,,226.802444@7.242858,226.802444@7.242858,,0.000,0.000000,226.802444,24594.33,141831.66,228796.42,126621.04
,305,305,3,364.283600,2.825,0.850770,,,364.283600@2.824661,364.283600@2.824661,,0.000,0.000000,364.283600,0.00,38362.71,48878.54,54505.61
,306,306,3,424.898438,16.030,0.848743,,,424.898438@16.030016,424.898438@16.030016,,0.000,0.000000,424.898438,13462.50,34606.40,52068.56,32250.37
,307,307,4,275.149933,4.112,0.842517,,,275.149933@4.112221,275.149933@4.112221,,0.000,0.000000,275.149933,9291.97,35265.70,35134.40,33031.46
,308,308,2,335.015167,2.015,0.850630,,,335.015167@2.015206,335.015167@2.015206,,0.000,0.000000,335.015167,0.00,51138.69,43467.02,29171.76
,309,309,3,298.213623,4.794,0.839413,,,298.213623@4.793655,298.213623@4.793655,,0.000,0.000000,298.213623,0.00,49418.12,49893.36,38427.80
,310,310,3,299.078217,4.461,0.824701,,,299.078217@4.460767,299.078217@4.460767,,0.000,0.000000,299.078217,1468.86,46077.73,46927.29,35172.77
,311,311,3,137.043747,7.192,0.847861,,,137.043747@7.191579,137.043747@7.191579,,0.000,0.000000,137.043747,744.45,42047.17,52512.67,39211.64
,312,312,3,144.961731,4.088,0.744592,,,144.961731@4.087708,144.961731@4.087708,,0.000,0.000000,144.961731,4854.29,24675.98,39177.00,28545.27
,313,313,1,767.459961,7.224,0.840652,,,767.459961@7.224245,767.459961@7.224245,,0.000,0.000000,767.459961,0.00,38596.09,33285.32,18670.56
,314,314,3,104.035378,8.915,0.833988,,,104.035378@8.914904,104.035378@8.914904,,0.000,0.000000,104.035378,1365.33,49749.95,11086.61,28135.48
,315,315,3,579.411621,2.818,0.849731,,,579.411621@2.818142,579.411621@2.818142,,0.000,0.000000,579.411621,13197.14,44030.52,44737.59,45014.16
,316,316,3,88.012123,12.034,0.757268,,,88.012123@12.034204,88.012123@12.034204,,0.000,0.000000,88.012123,1505.10,25376.68,37753.29,27434.05
,317,317,1,156.955048,3.753,0.732217,,,156.955048@3.752983,156.955048@3.752983,,0.000,0.000000,156.955048,6112.08,34361.95,39006.20,42583.93
,318,318,2,202.116592,4.093,0.798133,,,202.116592@4.092691,202.116592@4.092691,,0.000,0.000000,202.116592,5006.28,42140.42,27220.31,33016.25
,319,319,3,269.915985,13.883,0.849854,,,269.915985@13.882667,269.915985@13.882667,,0.000,0.000000,269.915985,0.00,47810.99,43957.96,54508.37
,320,320,3,436.988281,13.418,0.850527,,,436.988281@13.418167,436.988281@13.418167,,0.000,0.000000,436.988281,0.00,47300.87,51937.06,52260.57
,321,321,3,257.057281,7.080,0.849596,,,257.057281@7.080261,257.057281@7.080261,,0.000,0.000000,257.057281,0.00,28665.78,43232.82,25375.85
