label,metaGroupId,groupId,goodPeakCount,medMz,medRt,maxQuality,adductName,isotopeLabel,compound,compoundId,formula,expectedRtDiff,ppmDiff,parent,blank,RT_12C_01,RT_12C_02,RT_12C_03
,729,729,3,301.178955,2.684,0.850554,,,301.178955@2.683854,301.178955@2.683854,,0.000,0.000000,301.178955,2665.29,44118.55,45178.73,43841.90
,730,730,3,666.481750,3.009,0.850510,,,666.481750@3.009039,666.481750@3.009039,,0.000,0.000000,666.481750,0.00,50700.89,45143.36,50966.69
,731,731,1,354.731873,11.694,0.841326,,,354.731873@11.693533,354.731873@11.693533,,0.000,0.000000,354.731873,970.29,54746.92,8515.86,30435.40
,732,732,3,177.968185,8.621,0.717495,,,177.968185@8.621145,177.968185@8.621145,,0.000,0.000000,177.968185,7285.35,43791.67,42079.96,45242.97
,733,733,4,368.219421,1.993,0.846514,,,368.219421@1.992837,368.219421@1.992837,,0.000,0.000000,368.219421,17328.48,20071.34,62007.20,18874.21
,734,734,3,391.175079,4.082,0.850324,,,391.175079@4.082445,391.175079@4.082445,,0.000,0.000000,391.175079,0.00,37752.19,45799.55,22232.87
,735,735,3,305.154572,2.866,0.846398,,,305.154572@2.865744,305.154572@2.865744,,0.000,0.000000,305.154572,0.00,51254.83,33137.39,47271.03
,736,736,2,266.136688,6.170,0.774641,,,266.136688@6.169534,266.136688@6.169534,,0.000,0.000000,266.136688,4173.81,40313.98,19249.63,52631.20
,737,737,4,449.135559,1.903,0.747379,,,449.135559@1.903271,449.135559@1.903271,,0.000,0.000000,449.135559,11229.07,60993.39,33598.80,41345.58
,738,738,1,427.126587,13.771,0.850993,,,427.126587@13.770749,427.126587@13.770749,,0.000,0.000000,427.126587,0.00,35132.32,47000.81,27537.21
,739,739,3,680.460449,4.155,0.850305,,,680.460449@4.155337,680.460449@4.155337,,0.000,0.000000,680.460449,4632.04,56869.02,60150.87,38998.22
,740,740,2,514.101562,4.121,0.850485,,,514.101562@4.121156,514.101562@4.121156,,0.000,0.000000,514.101562,0.00,37929.78,31579.51,30975.45
,741,741,3,315.828583,13.991,0.850001,,,315.828583@13.990512,315.828583@13.990512,,0.000,0.000000,315.828583,0.00,38990.49,47314.47,41278.39
,742,742,3,664.685364,13.984,0.741570,,,664.685364@13.983562,664.685364@13.983562,,0.000,0.000000,664.685364,0.00,27056.13,17105.38,34057.19
,743,743,2,412.120026,7.027,0.801928,,,412.120026@7.027417,412.120026@7.027417,,0.000,0.000000,412.120026,4841.76,50042.73,10340.52,46344.31
,744,744,1,793.412781,7.114,0.564165,,,793.412781@7.114273,793.412781@7.114273,,0.000,0.000000,793.412781,0.00,38813.00,39655.81,50399.41
,745,745,2,284.928558,11.760,0.637301,,,284.928558@11.759671,284.928558@11.759671,,0.000,0.000000,284.928558,0.00,38266.09,43014.36,54092.70
,746,746,3,482.306732,3.042,0.850225,,,482.306732@3.042217,482.306732@3.042217,,0.000,0.000000,482.306732,19293.12,46754.06,41680.30,54903.31
,747,747,2,130.050980,7.277,0.685289,,,130.050980@7.276925,130.050980@7.276925,,0.000,0.000000,130.050980,5871.38,24855.99,22741.82,42633.02
,748,748,3,296.231140,4.092,0.845807,,,296.231140@4.091742,296.231140@4.091742,,0.000,0.000000,296.231140,1593.68,43843.64,49850.29,51773.34
,749,749,3,191.025208,16.603,0.658091,,,191.025208@16.603334,191.025208@16.603334,,0.000,0.000000,191.025208,23358.33,45625.48,103390.18,68751.20
,750,750,2,177.983521,3.793,0.824739,,,177.983521@3.792642,177.983521@3.792642,,0.000,0.000000,177.983521,5212.93,29681.38,17967.87,44059.12
,751,751,1,301.266022,2.276,0.850851,,,301.266022@2.275800,301.266022@2.275800,,0.000,0.000000,301.266022,0.00,52872.04,37923.18,35606.53
,752,752,3,421.222198,7.718,0.814143,,,421.222198@7.718475,421.222198@7.718475,,0.000,0.000000,421.222198,6485.14,31809.96,24615.81,47920.58
,753,753,3,143.050278,2.635,0.850783,,,143.050278@2.634887,143.050278@2.634887,,0.000,0.000000,143.050278,8874.20,27670.66,51548.88,47113.07
,754,754,1,707.348938,7.016,0.752608,,,707.348938@7.015894,707.348938@7.015894,,0.000,0.000000,707.348938,0.00,47557.54,8012.41,41951.02
,755,755,1,294.226746,4.102,0.626995,,,294.226746@4.102039,294.226746@4.102039,,0.000,0.000000,294.226746,0.00,32416.63,7195.46,39539.77
,756,756,4,463.292511,3.042,0.849649,,,463.292511@3.042233,463.292511@3.042233,,0.000,0.000000,463.292511,19333.30,48199.04,54848.72,44737.14
,757,757,2,454.311615,4.132,0.849492,,,454.311615@4.131575,454.311615@4.131575,,0.000,0.000000,454.311615,13629.83,40544.65,44658.05,35297.52
,758,758,3,434.977142,14.116,0.743823,,,434.977142@14.116244,434.977142@14.116244,,0.000,0.000000,434.977142,0.00,39014.65,43927.32,49443.62
,759,759,2,189.040359,11.325,0.814852,,,189.040359@11.325395,189.040359@11.325395,,0.000,0.000000,189.040359,1013.87,44943.24,55169.24,35752.93
,760,760,3,729.527344,3.009,0.850689,,,729.527344@3.008867,729.527344@3.008867,,0.000,0.000000,729.527344,0.00,43295.25,44217.22,42584.30
,761,761,3,449.045898,13.421,0.850977,,,449.045898@13.420806,449.045898@13.420806,,0.000,0.000000,449.045898,0.00,54596.83,43168.09,48936.94
,762,762,4,551.109863,6.816,0.846629,,,551.109863@6.816013,551.109863@6.816013,,0.000,0.000000,551.109863,7785.39,41087.73,50554.66,57488.77
,763,763,2,290.984406,13.321,0.840309,,,290.984406@13.321167,290.984406@13.321167,,0.000,0.000000,290.984406,0.00,44226.72,28087.62,40438.52
,764,764,2,441.203400,4.103,0.747268,,,441.203400@4.102925,441.203400@4.102925,,0.000,0.000000,441.203400,22489.67,12513.85,53257.60,16190.22
,765,765,3,317.945679,13.532,0.850084,,,317.945679@13.532372,317.945679@13.532372,,0.000,0.000000,317.945679,0.00,55632.22,42020.50,37172.86
,766,766,2,940.592224,2.630,0.768640,,,940.592224@2.630246,940.592224@2.630246,,0.000,0.000000,940.592224,10235.49,42756.07,17589.84,55813.42
,767,767,3,429.213074,3.042,0.849060,,,429.213074@3.042362,429.213074@3.042362,,0.000,0.000000,429.213074,4755.97,55297.32,26947.37,56475.19
,768,768,1,528.925537,16.639,0.588296,,,528.925537@16.638670,528.925537@16.638670,,0.000,0.000000,528.925537,3473.63,23413.51,26647.19,20323.11
,769,769,2,312.192780,3.077,0.851188,,,312.192780@3.076813,312.192780@3.076813,,0.000,0.000000,312.192780,12941.18,44849.75,46360.99,48647.33
,770,770,3,212.032639,7.852,0.849181,,,212.032639@7.851713,212.032639@7.851713,,0.000,0.000000,212.032639,1557.49,57929.18,37091.03,55077.97
,771,771,1,237.185928,2.630,0.615487,,,237.185928@2.630088,237.185928@2.630088,,0.000,0.000000,237.185928,4457.98,37562.80,41754.79,20405.15
,772,772,3,347.027985,3.699,0.847899,,,347.027985@3.698583,347.027985@3.698583,,0.000,0.000000,347.027985,0.00,55571.34,39791.14,59033.18
,773,773,1,184.505890,7.177,0.804366,,,184.505890@7.176738,184.505890@7.176738,,0.000,0.000000,184.505890,4745.83,33186.45,26494.07,33848.39
,774,774,2,286.911865,6.227,0.560847,,,286.911865@6.227004,286.911865@6.227004,,0.000,0.000000,286.911865,68820.62,215831.55,264466.06,168173.44
,775,775,1,286.911926,6.994,0.590314,,,286.911926@6.994221,286.911926@6.994221,,0.000,0.000000,286.911926,135094.48,355112.41,208200.75,403830.09
,776,776,2,414.021454,14.195,0.605648,,,414.021454@14.194800,414.021454@14.194800,,0.000,0.000000,414.021454,0.00,45235.32,46424.65,48847.88
,777,777,3,450.258911,7.052,0.850290,,,450.258911@7.052113,450.258911@7.052113,,0.000,0.000000,450.258911,4881.62,26208.62,46523.81,52530.79
,778,778,2,243.027466,6.973,0.802483,,,243.027466@6.973142,243.027466@6.973142,,0.000,0.000000,243.027466,21698.66,49078.95,57603.29,41958.83
,779,779,3,180.900208,14.101,0.850573,,,180.900208@14.101084,180.900208@14.101084,,0.000,0.000000,180.900208,6547.00,50314.10,50427.00,50432.46
,780,780,4,111.020004,2.703,0.808661,,,111.020004@2.703467,111.020004@2.703467,,0.000,0.000000,111.020004,19230.27,44487.20,32333.08,49574.58
,781,781,3,191.493042,3.975,0.833692,,,191.493042@3.974796,191.493042@3.974796,,0.000,0.000000,191.493042,5375.84,42032.65,22391.35,40104.43
,782,782,1,457.807770,13.910,0.582355,,,457.807770@13.909611,457.807770@13.909611,,0.000,0.000000,457.807770,0.00,23257.67,21558.96,25817.45
,783,783,3,207.051010,4.899,0.801129,,,207.051010@4.898545,207.051010@4.898545,,0.000,0.000000,207.051010,0.00,54129.41,44416.06,53568.28
,784,784,4,294.218628,4.427,0.850425,,,294.218628@4.426954,294.218628@4.426954,,0.000,0.000000,294.218628,15892.45,49236.06,43401.54,55346.86
,785,785,3,345.174866,4.117,0.845788,,,345.174866@4.117312,345.174866@4.117312,,0.000,0.000000,345.174866,3157.80,34560.27,23397.17,44046.33
,786,786,1,517.071106,2.345,0.612058,,,517.071106@2.344950,517.071106@2.344950,,0.000,0.000000,517.071106,0.00,37056.92,23884.33,21175.46
,787,787,2,115.028679,11.898,0.735231,,,115.028679@11.897839,115.028679@11.897839,,0.000,0.000000,115.028679,0.00,44413.86,37734.90,45226.10
,788,788,1,198.004410,2.354,0.507836,,,198.004410@2.354175,198.004410@2.354175,,0.000,0.000000,198.004410,14392.16,31598.70,19812.53,37652.29
,789,789,2,303.007538,13.307,0.713113,,,303.007538@13.306889,303.007538@13.306889,,0.000,0.000000,303.007538,0.00,53206.42,39357.61,40252.70
,790,790,3,300.048981,14.046,0.850244,,,300.048981@14.046033,300.048981@14.046033,,0.000,0.000000,300.048981,0.00,57556.96,55151.64,35156.25
,791,791,2,836.540527,3.009,0.768007,,,836.540527@3.008912,836.540527@3.008912,,0.000,0.000000,836.540527,4810.13,32341.12,17982.67,35209.86
,792,792,3,922.680298,13.017,0.845897,,,922.680298@13.017080,922.680298@13.017080,,0.000,0.000000,922.680298,3217.96,36445.21,57813.64,38347.93
,793,793,3,357.077606,7.003,0.781917,,,357.077606@7.003183,357.077606@7.003183,,0.000,0.000000,357.077606,15007.46,47425.72,50452.22,49397.51
,794,794,3,581.389832,7.050,0.845250,,,581.389832@7.050079,581.389832@7.050079,,0.000,0.000000,581.389832,3013.39,47972.95,44498.88,33620.96
,795,795,2,374.838440,6.125,0.655316,,,374.838440@6.124634,374.838440@6.124634,,0.000,0.000000,374.838440,1586.09,52651.70,41477.39,30569.78
,796,796,1,357.012421,12.493,0.666334,,,357.012421@12.493134,357.012421@12.493134,,0.000,0.000000,357.012421,0.00,31521.53,19694.22,28535.60
,797,797,4,313.274872,2.136,0.849856,,,313.274872@2.136317,313.274872@2.136317,,0.000,0.000000,313.274872,14737.14,30171.63,54141.06,57600.80
,798,798,1,243.139313,2.689,0.839408,,,243.139313@2.689137,243.139313@2.689137,,0.000,0.000000,243.139313,5685.80,6419.82,36741.94,34409.56
,799,799,2,235.170349,4.079,0.840391,,,235.170349@4.078879,235.170349@4.078879,,0.000,0.000000,235.170349,4830.72,49280.24,42654.30,38015.27
,800,800,3,202.072311,11.944,0.846998,,,202.072311@11.943667,202.072311@11.943667,,0.000,0.000000,202.072311,9840.62,49674.29,33987.81,62200.99
,801,801,2,461.250610,3.033,0.848025,,,461.250610@3.032700,461.250610@3.032700,,0.000,0.000000,461.250610,2507.69,42768.41,35612.69,43073.42
,802,802,1,412.245514,4.083,0.839754,,,412.245514@4.082733,412.245514@4.082733,,0.000,0.000000,412.245514,0.00,21098.29,38250.89,44526.65
,803,803,1,284.992218,13.962,0.850210,,,284.992218@13.961673,284.992218@13.961673,,0.000,0.000000,284.992218,0.00,50532.07,41686.46,37948.72
,804,804,2,611.437988,2.694,0.850570,,,611.437988@2.693704,611.437988@2.693704,,0.000,0.000000,611.437988,5232.99,31705.21,22421.58,42601.88
,805,805,3,473.906647,14.088,0.849742,,,473.906647@14.088323,473.906647@14.088323,,0.000,0.000000,473.906647,0.00,41631.04,44664.67,43157.55
,806,806,3,357.012451,13.314,0.846349,,,357.012451@13.314395,357.012451@13.314395,,0.000,0.000000,357.012451,0.00,43107.07,40305.58,38186.58
,807,807,3,745.502747,3.432,0.843396,,,745.502747@3.431594,745.502747@3.431594,,0.000,0.000000,745.502747,0.00,33132.53,22072.77,49452.02
,808,808,1,113.024452,2.640,0.684205,,,113.024452@2.639850,113.024452@2.639850,,0.000,0.000000,113.024452,16909.10,20729.83,52689.30,39410.67
,809,809,2,197.129517,4.087,0.809459,,,197.129517@4.087109,197.129517@4.087109,,0.000,0.000000,197.129517,12941.39,35049.67,23208.05,54540.53
,810,810,3,411.088745,6.967,0.717466,,,411.088745@6.966696,411.088745@6.966696,,0.000,0.000000,411.088745,7970.11,55266.66,48996.38,44802.46
,811,811,3,447.072662,6.951,0.844234,,,447.072662@6.951321,447.072662@6.951321,,0.000,0.000000,447.072662,2608.01,51006.11,50913.01,38532.45
,812,812,1,326.851654,13.694,0.851089,,,326.851654@13.694030,326.851654@13.694030,,0.000,0.000000,326.851654,3789.05,52513.00,45116.26,53221.22
,813,813,1,259.130371,4.102,0.849476,,,259.130371@4.102371,259.130371@4.102371,,0.000,0.000000,259.130371,12071.95,29422.88,22181.91,49879.66
,814,814,2,100.040375,2.793,0.803478,,,100.040375@2.793258,100.040375@2.793258,,0.000,0.000000,100.040375,6500.70,43396.32,14811.41,34983.11
,815,815,2,237.108856,2.547,0.784779,,,237.108856@2.547208,237.108856@2.547208,,0.000,0.000000,237.108856,312272.12,805345.19,1095143.50,657902.69
,816,816,2,211.079590,4.049,0.849493,,,211.079590@4.048808,211.079590@4.048808,,0.000,0.000000,211.079590,12071.46,58741.00,38938.07,28879.34
,817,817,2,399.072144,16.317,0.724933,,,399.072144@16.316843,399.072144@16.316843,,0.000,0.000000,399.072144,0.00,25840.50,36102.23,26404.57
,818,818,3,359.165253,2.119,0.848855,,,359.165253@2.118513,359.165253@2.118513,,0.000,0.000000,359.165253,5449.66,41869.42,40831.62,48607.44
,819,819,2,466.310272,4.103,0.640719,,,466.310272@4.102988,466.310272@4.102988,,0.000,0.000000,466.310272,23265.34,32180.82,9859.60,52371.75
,820,820,3,177.057159,10.021,0.839360,,,177.057159@10.020546,177.057159@10.020546,,0.000,0.000000,177.057159,1942.36,55079.64,49546.48,53240.11
,821,821,3,239.054276,11.133,0.750816,,,239.054276@11.132683,239.054276@11.132683,,0.000,0.000000,239.054276,454.34,44075.88,30042.80,36121.00
,822,822,3,433.258728,6.988,0.701474,,,433.258728@6.988300,433.258728@6.988300,,0.000,0.000000,433.258728,11488.62,44909.38,52403.86,55305.69
,823,823,2,175.149246,4.096,0.845425,,,175.149246@4.095684,175.149246@4.095684,,0.000,0.000000,175.149246,0.00,42274.24,46390.30,29040.92
,824,824,3,569.355774,11.893,0.849405,,,569.355774@11.893374,569.355774@11.893374,,0.000,0.000000,569.355774,4064.03,56498.74,47311.14,44231.14
,825,825,2,280.130493,2.047,0.839881,,,280.130493@2.046667,280.130493@2.046667,,0.000,0.000000,280.130493,6814.47,8068.14,47176.66,17475.92
,826,826,2,699.479309,5.798,0.546635,,,699.479309@5.798155,699.479309@5.798155,,0.000,0.000000,699.479309,0.00,20150.31,25963.15,16077.71
,827,827,3,546.306396,6.840,0.754347,,,546.306396@6.840083,546.306396@6.840083,,0.000,0.000000,546.306396,14963.42,51578.61,59824.68,48401.64
,828,828,3,185.005310,13.526,0.850520,,,185.005310@13.526139,185.005310@13.526139,,0.000,0.000000,185.005310,0.00,46046.95,58964.56,55549.43
,829,829,3,369.220215,6.991,0.849705,,,369.220215@6.990833,369.220215@6.990833,,0.000,0.000000,369.220215,0.00,50064.48,35965.07,29145.76
,830,830,2,343.285400,4.093,0.848042,,,343.285400@4.093184,343.285400@4.093184,,0.000,0.000000,343.285400,12383.32,49711.61,33881.47,28043.12
,831,831,3,337.940643,13.954,0.704652,,,337.940643@13.954379,337.940643@13.954379,,0.000,0.000000,337.940643,0.00,52168.95,27534.05,28080.71
,832,832,3,754.584167,3.344,0.718755,,,754.584167@3.343905,754.584167@3.343905,,0.000,0.000000,754.584167,0.00,55990.64,71082.59,80252.77
,833,833,1,99.008682,8.016,0.638262,,,99.008682@8.016154,99.008682@8.016154,,0.000,0.000000,99.008682,5584.36,20745.25,11020.51,33690.02
,834,834,2,551.068054,13.434,0.850658,,,551.068054@13.433712,551.068054@13.433712,,0.000,0.000000,551.068054,0.00,52412.66,54980.78,42246.25
,835,835,1,224.803467,7.831,0.565999,,,224.803467@7.830846,224.803467@7.830846,,0.000,0.000000,224.803467,5017.72,16763.39,25095.19,23484.79
,836,836,3,381.048187,3.991,0.624864,,,381.048187@3.990622,381.048187@3.990622,,0.000,0.000000,381.048187,0.00,35930.48,48417.86,31830.04
,837,837,3,528.925415,16.091,0.696622,,,528.925415@16.090759,528.925415@16.090759,,0.000,0.000000,528.925415,6278.34,32861.12,34006.43,24511.32
,838,838,3,260.025757,14.268,0.739337,,,260.025757@14.268188,260.025757@14.268188,,0.000,0.000000,260.025757,0.00,30983.76,38686.15,48075.94
,839,839,3,485.347382,4.013,0.842666,,,485.347382@4.013421,485.347382@4.013421,,0.000,0.000000,485.347382,16714.55,51074.56,51194.36,57345.22
,840,840,3,545.384155,3.042,0.850619,,,545.384155@3.042217,545.384155@3.042217,,0.000,0.000000,545.384155,11636.70,37028.55,49924.88,37882.29
,841,841,3,244.066681,11.708,0.849416,,,244.066681@11.708042,244.066681@11.708042,,0.000,0.000000,244.066681,1007.92,51322.96,49619.87,54335.00
,842,842,2,577.242920,4.127,0.702438,,,577.242920@4.126696,577.242920@4.126696,,0.000,0.000000,577.242920,8592.27,30590.56,50329.89,28998.42
,843,843,4,235.064468,7.028,0.806251,,,235.064468@7.027866,235.064468@7.027866,,0.000,0.000000,235.064468,13055.28,42807.25,38729.72,53838.56
,844,844,3,408.760986,13.595,0.849130,,,408.760986@13.595017,408.760986@13.595017,,0.000,0.000000,408.760986,0.00,47757.76,36576.69,46775.43
,845,845,4,286.129608,6.998,0.850341,,,286.129608@6.998292,286.129608@6.998292,,0.000,0.000000,286.129608,9405.81,42662.89,48435.04,49505.77
,846,846,3,90.027809,11.954,0.785956,,,90.027809@11.953850,90.027809@11.953850,,0.000,0.000000,90.027809,19184.23,250770.30,194267.42,242888.50
,847,847,2,284.222931,2.655,0.733737,,,284.222931@2.654683,284.222931@2.654683,,0.000,0.000000,284.222931,12829.85,47317.00,58628.52,7619.42
,848,848,1,492.879425,13.939,0.629287,,,492.879425@13.939267,492.879425@13.939267,,0.000,0.000000,492.879425,0.00,50102.32,37938.65,51318.44
,849,849,3,306.960632,14.231,0.697128,,,306.960632@14.230804,306.960632@14.230804,,0.000,0.000000,306.960632,0.00,40480.64,43635.21,40388.21
,850,850,1,687.013489,2.629,0.765974,,,687.013489@2.628711,687.013489@2.628711,,0.000,0.000000,687.013489,0.00,22635.42,56081.11,47707.57
,851,851,4,284.069031,7.511,0.850069,,,284.069031@7.510867,284.069031@7.510867,,0.000,0.000000,284.069031,22987.99,32997.63,57697.16,53706.61
,852,852,3,390.171234,2.694,0.850449,,,390.171234@2.693856,390.171234@2.693856,,0.000,0.000000,390.171234,0.00,50952.39,31689.77,41285.26
,853,853,2,208.060989,4.078,0.796445,,,208.060989@4.078025,208.060989@4.078025,,0.000,0.000000,208.060989,8388.66,39879.82,25371.44,56392.36
,854,854,3,421.165588,7.731,0.763973,,,421.165588@7.730625,421.165588@7.730625,,0.000,0.000000,421.165588,1119.80,53621.07,53316.34,38361.19
,855,855,3,293.001923,7.004,0.818919,,,293.001923@7.003563,293.001923@7.003563,,0.000,0.000000,293.001923,10336.88,35692.76,39282.88,37629.04
,856,856,3,386.959076,13.421,0.850468,,,386.959076@13.420838,386.959076@13.420838,,0.000,0.000000,386.959076,0.00,45494.62,51059.92,41935.17
,857,857,3,279.995911,2.214,0.850238,,,279.995911@2.213587,279.995911@2.213587,,0.000,0.000000,279.995911,5291.43,35772.25,59144.02,28651.31
,858,858,2,528.376953,12.912,0.768937,,,528.376953@12.912188,528.376953@12.912188,,0.000,0.000000,528.376953,6360.06,53552.50,26099.56,54775.06
,859,859,2,242.076813,3.444,0.709100,,,242.076813@3.444263,242.076813@3.444263,,0.000,0.000000,242.076813,4305.70,48489.43,30423.40,44652.59
,860,860,1,175.076462,2.640,0.805719,,,175.076462@2.640108,175.076462@2.640108,,0.000,0.000000,175.076462,12181.84,45753.44,29783.13,57753.64
,861,861,3,539.377991,3.028,0.790990,,,539.377991@3.027904,539.377991@3.027904,,0.000,0.000000,539.377991,6104.59,32983.66,50743.18,32176.66
,862,862,3,174.057007,3.628,0.645743,,,174.057007@3.627908,174.057007@3.627908,,0.000,0.000000,174.057007,8390.66,36781.86,22036.83,33152.72
,863,863,2,275.051727,6.785,0.538378,,,275.051727@6.784775,275.051727@6.784775,,0.000,0.000000,275.051727,9039.52,27027.61,33503.68,30998.96
,864,864,4,642.092163,11.118,0.774867,,,642.092163@11.118104,642.092163@11.118104,,0.000,0.000000,642.092163,7500.89,39259.14,42662.86,40221.14
,865,865,3,331.190125,4.073,0.850374,,,331.190125@4.073071,331.190125@4.073071,,0.000,0.000000,331.190125,9803.81,56559.51,61553.71,49366.75
,866,866,2,234.073425,4.122,0.846274,,,234.073425@4.121975,234.073425@4.121975,,0.000,0.000000,234.073425,11957.28,44341.71,22051.69,37577.79
,867,867,2,563.954163,4.238,0.756469,,,563.954163@4.237911,563.954163@4.237911,,0.000,0.000000,563.954163,0.00,44071.38,30619.33,25644.03
,868,868,3,276.124298,4.102,0.848847,,,276.124298@4.102011,276.124298@4.102011,,0.000,0.000000,276.124298,0.00,48183.04,33890.69,35618.61
,869,869,1,177.844849,7.029,0.839940,,,177.844849@7.028512,177.844849@7.028512,,0.000,0.000000,177.844849,0.00,19589.21,55767.32,38488.93
,870,870,2,103.956734,2.661,0.736240,,,103.956734@2.661250,103.956734@2.661250,,0.000,0.000000,103.956734,0.00,22223.55,37580.15,53010.00
